,review_code,place_code,ItemID,UserID,review,Rating,Timestamp
58,GC000059,STORE_GC0012,개성손만두요리전문점 가산디지털점,13dfchl,국물 깔끔하고 시원해서 좋음 사장님은 매우 불친절 내용물(채소)은 줄거면 주고 말거면 말지 매우 조금나옴,3,2021.06.09.
59,GC000060,STORE_GC0012,개성손만두요리전문점 가산디지털점,e4gbh1,"만두 좋아하는데 전골 1인분 주문할 수 있는 곳은 처음이네요. 만두가 네 알 들어가고 김치는 여기서 담그신답니다. 저녁에는 2천원에 볶음밥도 추가 가능한데 기본으로 나오는 칼국수까지 먹고 나니 배불러서 안 했어요. 가격은 매장에서 드시면 8천원, 포장하면 7천원. 매장 앞에 5대 가량 주차 가능합니다.",5,2021.05.27.
60,GC000061,STORE_GC0013,두껍삼 가산직영점,1634v98,NaN,3,2021.07.12.
61,GC000062,STORE_GC0013,두껍삼 가산직영점,f5n90h,믿고 먹는 두껍삼 후식으로 온국수 필수 회식 장소 추천,5,2021.05.09.
62,GC000063,STORE_GC0013,두껍삼 가산직영점,13fgd4s,최고에여,5,2021.03.04.
63,GC000064,STORE_GC0013,두껍삼 가산직영점,csgujd,다소 비싸긴해도 서비스와 맛은 괜찮은편임,3,2020.07.28.
64,GC000065,STORE_GC0013,두껍삼 가산직영점,dfg4be,편하게 먹는 건 좋지만 고기질이 아쉽습니다.,3,2020.05.13.
65,GC000066,STORE_GC0014,문정곱창,rjmus4,NaN,5,2021.08.08.
66,GC000067,STORE_GC0014,문정곱창,19ap743,볶음밥 맛이 신기하다.. 그래서 주는 소스 넣고 볶아서 먹을만 했다. 근데평점이 왜이렇게 높은지 모르겠다 ,1,2021.06.24.
67,GC000068,STORE_GC0014,문정곱창,uk1fm6,존맛탱입ㄴ다 곱창이 찐이에요,5,2021.06.10.
68,GC000069,STORE_GC0014,문정곱창,r6q0o1,NaN,4,2021.05.21.
69,GC000070,STORE_GC0014,문정곱창,126l72h,양념장이 맛있네요.. 멀리서 와서 갈 곳은 아니고 누가 사주면 갈 정도..,4,2021.04.25.
70,GC000071,STORE_GC0015,춘천옥,ae72me,깔끔하고 맛있어요.,5,2021.08.12.
71,GC000072,STORE_GC0015,춘천옥,1634v98,NaN,3,2021.07.12.
72,GC000073,STORE_GC0015,춘천옥,qs9i8p,"이 코로나 시국에 주방안에 두사람 (남1, 여1) 계속 마스크도 안하고 조리 하시더라고요. 먹는내내 자꾸 눈앞에 보여서 먹다가 나왔습니다.",1,2021.07.06.
73,GC000074,STORE_GC0015,춘천옥,17gmpu1,후회,1,2021.01.15.
74,GC000075,STORE_GC0015,춘천옥,lneiso,와서 먹어보면 알수있지만...비추,1,2021.01.15.
75,GC000076,STORE_GC0016,은행골 시흥분점,14e5f0l,먹어본 초밥집 중에 가성비는 둘째치고 맛으로 손 꼽히는 초밥집입니다 매달 2-3번 정도 가는데 진짜 왠만하면 평타 이상 무조건 치고 가끔 특정 초밥이 비정상적으로 맛있는 경우가 있어요 뜬금없이 광어초밥?이 미친 맛을 낸다던가ㅋㅋ,5,2021.08.02.
76,GC000077,STORE_GC0016,은행골 시흥분점,16il1dq,핵존맛탱 회도 두툼하고 맛도 좋았어요 그리고 무지 친절하심,5,2021.06.28.
77,GC000078,STORE_GC0016,은행골 시흥분점,1je2d52,맛있고 친절했음. 서비스 초밥은 말씀안드려도 항상 주셨었음.,5,2021.05.13.
78,GC000079,STORE_GC0016,은행골 시흥분점,v3894s,맛있긴한데 서비스정신 개구림ㅋㅋㅋ,1,2021.05.07.
79,GC000080,STORE_GC0016,은행골 시흥분점,jti6dn,서빙진짜 개열받음 서비스초밥 달라니까 던질듯툭놓고감  아진짜 오래갔었는데 진짜 실망이다 그간 손님뒷담 겁나까는것도 듣고 대수롭지 않게 생각했는데 그때부터 알아봤어야함.,1,2021.04.14.
80,GC000081,STORE_GC0017,호세가,133utn8,넘모 맛있어요!,5,2021.06.14.
81,GC000082,STORE_GC0017,호세가,bejo8o,맛있어요 ,3,2021.06.04.
82,GC000083,STORE_GC0017,호세가,objtma,5번째 방문!! 멕시코 음식 땡길때 마다 갑니다.  시켜본 메뉴중 실패한게 없어요. 다 어느정도 맛있습니다. 친구들 데리고 저 계속 갈테니까 오래 장사 해주세요~  ,5,2021.06.02.
83,GC000084,STORE_GC0017,호세가,ggphir,호세가 부리또볼 쉬림프를 엄청 좋아해서 종종 가요. 다른 평처럼 불친절 한 건 한번도 못느꼈어요 오히려 늘 친절한 편이셨던 것 같아요. 오늘은 엔칠라다를 처음으로 포장했어요. 맛은 좋은데 열어보니 나초는 없는데 나초향이 엄청 나서 보니 나초가 소스에 쩔어있어요.. ㅠㅜ,4,2021.05.18.
84,GC000085,STORE_GC0017,호세가,pof6og,"앞에 손님들이 웨이팅 한다고 기다리래요. 네 기다릴 의향있었어요. 근데 비가 정말 철철 오는 날이었는데, 밖에서 기다리래요; ? 밖 어디요...?  그래서 계산대 앞에 창가쪽의자있길래 거기앉아도 되겠냐구 여쭤봤는데 안된다고 밖에 있으래요. 그래서 웨이팅 시간 여쭤봤는데 그것도 알려줄수 없고 자신들도 모른다네요. ㅋ..그럼 밖에서 철철맞으면서 우산쓰고 기약없...",1,2021.05.15.
85,GC000086,STORE_GC0018,북촌삼대갈비 가산본점,1514khp,생갈비 존맛집. 생갈비 먹다가 양념고기 못먹음ㅋㅋㅋ,5,2021.02.28.
86,GC000087,STORE_GC0018,북촌삼대갈비 가산본점,13dfchl,솔직히 요 근방에서 가성비는 최고에요 맛도 괜찮아서 자주 가는편,5,2020.10.25.
87,GC000088,STORE_GC0018,북촌삼대갈비 가산본점,1cr19ba,NaN,2,2020.10.16.
88,GC000089,STORE_GC0018,북촌삼대갈비 가산본점,ai9c5m,다른거는 모르겠으나 통삼겹은 고기에 기름이 너무 많았어요... 처음에 세덩이 주셨는데 한덩이 빼곤 기름덩어리라서 잘라서 먹었네요. 닭갈비는 살짝 매콤해요. 직원분은 좀 불친절했습니다.,2,2020.10.05.
89,GC000090,STORE_GC0018,북촌삼대갈비 가산본점,14gm3ht,"직원  불친절., , ",1,2020.08.07.
90,GC000091,STORE_GC0019,만두라,tghmif,드뎌열은듯? 전화가네 ,4,2021.08.12.
91,GC000092,STORE_GC0019,만두라,1m4d6dq,ㅜㅜ 방문했는데 아직 안열었네요ㅠㅠ 맛보고싶었는데ㅜ,4,2021.07.22.
92,GC000093,STORE_GC0019,만두라,ssnvg6,주변 상인들 말로는 6월달부터 영업하신다고 전달받았는데 아직까지도 영업하지 않으심.. 5월 중순부터 3번은 찾아가본 듯 한데 언제쯤 먹어볼 수 있을지…,3,2021.06.16.
93,GC000094,STORE_GC0019,만두라,8uv76b,못먹어봐서 ㅠ 6월10일 어제 갔는데 개인 사정으로 당분간 쉰다고 적혀 있었어요 ㅠ 언제까지 쉬는지는 잘 모름 안적혀 있었음.,3,2021.06.11.
94,GC000095,STORE_GC0019,만두라,n1gc3v,만두로는 최고,5,2021.05.19.
95,GC000096,STORE_GC0020,우리집 순대국,1438o8q,"개인적으로 순대국맛은 좋았어요. 다만, 식당이 오래되서인지 약간 지저분...",4,2021.07.19.
96,GC000097,STORE_GC0020,우리집 순대국,1568oos,개판.  특히 젊은 아들 완전 싸가지  손님하고 막싸움. ,1,2021.07.11.
97,GC000098,STORE_GC0020,우리집 순대국,dnt018,윤호찌보고 갔는데 후회함 ,2,2021.05.30.
98,GC000099,STORE_GC0020,우리집 순대국,ldk523,김치부터 쌈장까지 재활함.... 남의 침뭍어 있는 밑반찬 먹고싶은 가보삼!,1,2020.08.02.
99,GC000100,STORE_GC0020,우리집 순대국,15q54kq,ㄴ,4,2020.04.25.
100,GC000101,STORE_GC0021,탐나종합어시장 가산점,1634v98,NaN,4,2021.07.12.
101,GC000102,STORE_GC0021,탐나종합어시장 가산점,11sunb7,신설동점도 먹어봤는데 여기가 최고에요 진짜 숭어 무슨일 너무 맛있어요 ㅠㅠㅠㅠㅠㅠ 최고최고 오독오독하니 식감 대박이에요 소라무침도 진짜 너무 맛집 ^_^ 내부가 넓은 편은 아니라 코시국엔 포장 추천해여 ,5,2021.01.23.
102,GC000103,STORE_GC0021,탐나종합어시장 가산점,kf56oi,회가 두꺼워서 식감이 좋네요. 진짜 맛있어요,5,2020.09.12.
103,GC000104,STORE_GC0021,탐나종합어시장 가산점,rs12u8,뭐야~ 리뷰 작업들어왔나?? 가산에서 그나마 저렴하게 먹을 수 있는 유일한 횟집. 사람들 많아서 회전율이 좋아 고기 신선함. 여기 괜찮음. 여기서 먹으려면 5시에 퇴근해서 가야함.,5,2020.09.04.
104,GC000105,STORE_GC0021,탐나종합어시장 가산점,e8cekq,NaN,5,2020.07.06.
105,GC000106,STORE_GC0022,진영면옥,172hens,11시 오픈 시간전 도착해서 기다리다가 입장. 아주 담백하고 개운한 냉면맛 이네요. 면발도 얇고 부드러워서 제대로 된 평냉이더군요. 가게앞에 1~2대 정도만 주차 가능해서 주차는 좀 불편할거 같아요!,5,2021.08.09.
106,GC000107,STORE_GC0022,진영면옥,1gihh8c,단골입니다.,5,2021.07.29.
107,GC000108,STORE_GC0022,진영면옥,le701i,기존의 냉면보다 간이 깔끔합니다. 육수도 소고기향이 가득하고 냉면에 식초 겨자는 안넣는걸 추천합니다.(안넣고 먹어보고 넣고 먹어봄) 면도 안질겨 가위질고 비추입니다. 수육은 입에서 녹습니다. 수육에 소주만 먹어도 될듯. 별저 5점 안준건 다른거 안먹어봐서 그렇습니다.   ,4,2021.07.28.
108,GC000109,STORE_GC0022,진영면옥,10icp5i,성시경맛집. 한식기능장 따신 사장님.평양안가도됨,4,2021.07.26.
109,GC000110,STORE_GC0022,진영면옥,uqts70,3시 5시 브레이크 타임 못먹고 나옴맛 모름,3,2021.06.19.
110,GC000111,STORE_GC0023,스시쥬베이,9e3ja6,런치초밥 너무 신선하고 맛있었어요!!!,5,2021.07.01.
111,GC000112,STORE_GC0023,스시쥬베이,NaN,회덮밥+특선 초밥 넘 맛나요 비법이 모예요,5,2021.05.29.
112,GC000113,STORE_GC0023,스시쥬베이,u6uq98,"점심 때에 방문했고 맛은 괜찮았어요. 다만 사람이 많았는데 환기를 할수있는 창문이 있음에도 환기를 안하고, 주방장분이 마스크를 안쓰고 계시고, 출입명부가 잘 관리가 안되어서 불안했어요. 코로나 시국에는 안갈것 같네요.",4,2021.05.12.
113,GC000114,STORE_GC0023,스시쥬베이,mteabq,점심때 갔는데. 식전죽. 오.... 맛있더라구요. 스시. 좋았습니다! 동네 손님 오면 이집 가려구요. 식사하는데 불편함이 1도 없었네요. 우동은 좀 짰는데요. 뭔가 한국식이 아닌 진짜 일본의 느낌이 나서 좋았어요. 국물이 짠데 뭔가 깊은맛나면서 개운해요. 아울렛에서 가까우니 쇼핑 후 가볍게 식사하실 곳으로 매우 추천합니다 ㅋㅋ,5,2021.02.11.
114,GC000115,STORE_GC0023,스시쥬베이,15ktmqb,NaN,5,2021.01.11.
115,GC000116,STORE_GC0024,황제짬뽕양꼬치,13kfnpv,NaN,4,2021.06.11.
116,GC000117,STORE_GC0024,황제짬뽕양꼬치,1eoj3ao,NaN,5,2021.05.27.
117,GC000118,STORE_GC0024,황제짬뽕양꼬치,9sqe77,황제짬뽕 진짜루맛있음 ..ㅠㅠ 지금까지 양꼬치만 먹었다가 짬뽕시켜봤는데 깜짝놀램 ,5,2021.01.15.
118,GC000119,STORE_GC0024,황제짬뽕양꼬치,n3i24d,짬뽕이랑 양꼬치 궁합 좋아요,5,2021.01.06.
119,GC000120,STORE_GC0024,황제짬뽕양꼬치,m74m27,가성비갑,4,2020.10.09.
120,GC000121,STORE_GC0025,아웃백스테이크하우스 가산점,tbhhlt,메뉴 강요가 너무 심해요 ㅠㅠ3번정도 괜찮다고 했는데....ㅜ다른 지점도 이러는지는 모르겠는데 이 지점은 다시는 안갈듯....,1,2021.08.01.
121,GC000122,STORE_GC0025,아웃백스테이크하우스 가산점,8qqdkk,직원분들 너무 친절하시고 서비스도 너무 좋습니다 맛있게 기분좋게 먹고 갑니다 ^^,5,2021.03.03.
122,GC000123,STORE_GC0025,아웃백스테이크하우스 가산점,laoaff,친절하고.   친절하고.  친절하다. ,5,2021.02.06.
123,GC000124,STORE_GC0025,아웃백스테이크하우스 가산점,m51d47,엄청 친절하심 ㅎㅎㅎ 감사합니다 잘먹을게요,5,2021.02.04.
124,GC000125,STORE_GC0025,아웃백스테이크하우스 가산점,vhlvlj,그냥.. 그랬어요,3,2020.10.16.
125,GC000126,STORE_GC0026,스미다,1k89fdu,맛있네요,5,2021.06.02.
126,GC000127,STORE_GC0026,스미다,so9ifu,NaN,5,2021.03.07.
127,GC000128,STORE_GC0026,스미다,12kqhf8,맛이좋네요~!! 담에또올게요,4,2020.12.24.
128,GC000129,STORE_GC0026,스미다,ae72me,가기 전에 평가에서 감시 당하는 느낌을 받았다고 그래서 걱정했는데 1시간만 있어서 그런지 감시 당하는 느낌은 받지 못했지만 시간에 관대하지 못한 건 사실인 것 같아요. 주문을 마치자마자 시간 제한이 있다고 고지하더라구요. 애초에 약속 전 한시간만 앉아있을 생각으로 간거였는데도 시간 제한을 이렇게 직접적으로 얘기한 곳은 처음이라 당황스러웠어요. 음.. 전 아...,3,2020.10.25.
129,GC000130,STORE_GC0026,스미다,g7ieh4,주말에 문 연 곳 찾아갔는데 너무 좋았어요. 분위기 있고 디저트 종류도 다양하고 음료도 맛있고 보드게임도 있어서 잘 놀고 왔습니다. 분위기는 조용한 편이였고 조금 좁았지만 또 가고 싶어요~,5,2020.10.17.
130,GC000131,STORE_GC0027,동대문털보네,1634v98,NaN,4,2021.07.18.
131,GC000132,STORE_GC0027,동대문털보네,d1nhb8,초벌구이해줌. 대박. 맛있음. 다음에 또 오고 싶음.,5,2021.04.27.
132,GC000133,STORE_GC0027,동대문털보네,1g2quqo,대존맛 사장님이신지 직원분들 인상은 좀 불친절하실것처럼 보이는데 엄청 친절하심 무엇보다... 고기 질이 미쳤음 너무 맛잇음,5,2021.04.19.
133,GC000134,STORE_GC0027,동대문털보네,eg9c4a,고기 완전 맛있음 굳굳 금요일 저녁은 웨이팅 잇음 ,5,2021.04.04.
134,GC000135,STORE_GC0027,동대문털보네,oaief9,진짜맛있어서짜증남 끝.,5,2021.03.06.
135,GC000136,STORE_GC0028,동남집 2호점,17rv1l8,21년 7월 3주차에 방문 혼자 기억하려고 쓰는 주관적인 방문기 평균 3.5점  평균 1점 최악 2점 비추천 3점 추천 4점 강력 추천 5점 업계 최고  세부항목 도가니탕(14000원) 맛 4점  양 3.5점  가격 2.5점  서비스 4점(무료 국수) 사람들이 많은데 직원들이 당황하지 않고 적절히 안내하고 생각보다는 분위기가 깔끔하다. 국수가 있어서 든든하...,3,2021.07.14.
136,GC000137,STORE_GC0028,동남집 2호점,k6kco7,밥도 주고 사리 면도 줘요. 다 먹으면 배불러요. 깔끔하게 먹기 좋아요,3,2021.06.21.
137,GC000138,STORE_GC0028,동남집 2호점,klai6e,양지곰탕 7000원 ->8000원 오름. 특곰탕 9000 -> 10000,4,2020.01.31.
138,GC000139,STORE_GC0028,동남집 2호점,u8lamg,포장에 특화가 되어있음,3,2019.11.27.
139,GC000140,STORE_GC0028,동남집 2호점,91a28p,사장있는 날이랑 종업원만 있는날이 다름. 사장있는 날은 매우 만족. 종업원만 있는날은 4명이 갔는데 2명씩 따로 앉으라고 강요함. 불러도 대답만 하고 안옴.  여기는 종업원들이 문제인듯  ,1,2018.08.29.
140,GC000141,STORE_GC0029,지리산 삼계탕,19gd2ak,NaN,5,2021.04.03.
141,GC000142,STORE_GC0029,지리산 삼계탕,h5c4n9,삼계탕이 맛집이라고 하긴 그렇고 김치가 맛집이었음,4,2021.01.17.
142,GC000143,STORE_GC0029,지리산 삼계탕,1fgj6ed,녹두삼계탕 먹었는데 녹두를 일부는 곱게 갈고 일부는 통으로 넣어서 약간 녹두색이 도는 삼계탕 국물은 꼬습하고 사이사이에 씹히는 녹두의 부드러운 식감이 밋밋해질수 있는 식감과 국물맛을 더 고소하게 바꾼듯 합니다. 닭은 다른데보다 작은사이즈 인데 닭의 뱃속은 엄청 눌러담으셔서 모자리지 않았어요(여자양 기준) 남자들은 국물에 밥 추가로 말아먹으면 될듯요~ 그리고...,5,2021.01.13.
143,GC000144,STORE_GC0029,지리산 삼계탕,c4okq5,맛이 아주 그냥 짱입니다. 완전맛있어요.반찬 김치도 맛있어요!,5,2018.11.30.
144,GC000145,STORE_GC0029,지리산 삼계탕,NaN,녹두삼계탕이 메인같지만 녹두를 시러라하는 난 오리지날 그냥 삼계탕~ 맛있따! 맛있어!,NaN,2013.08.09.
